jonathan,nathan,,,,,,,,,,,,,,,
joseph,jody,,,,,,,,,,,,,,,
joseph,joe,,,,,,,,,,,,,,,
joseph,joey,,,,,,,,,,,,,,,
joseph,jos,,,,,,,,,,,,,,,
josephine,fina,,,,,,,,,,,,,,,
josephine,jo,,,,,,,,,,,,,,,
josephine,jody,,,,,,,,,,,,,,,
josephine,joey,,,,,,,,,,,,,,,
josephine,josey,,,,,,,,,,,,,,,
joshua,jos,,,,,,,,,,,,,,,
joshua,josh,,,,,,,,,,,,,,,
josiah,jos,,,,,,,,,,,,,,,
joyce,joy,,,,,,,,,,,,,,,
juanita,nettie,,,,,,,,,,,,,,,
juanita,nita,,,,,,,,,,,,,,,
judson,jud,,,,,,,,,,,,,,,
judson,sonny,,,,,,,,,,,,,,,
julia,jill,,,,,,,,,,,,,,,
julia,julie,,,,,,,,,,,,,,,
julian,jule,,,,,,,,,,,,,,,
julias,jule,,,,,,,,,,,,,,,
junior,jr,,,,,,,,,,,,,,,
junior,june,,,,,,,,,,,,,,,
junior,junie,,,,,,,,,,,,,,,
kasey,k.c.,,,,,,,,,,,,,,,
katelin,kate,,,,,,,,,,,,,,,
katelin,kay,,,,,,,,,,,,,,,
katelin,kaye,,,,,,,,,,,,,,,
katelyn,kate,,,,,,,,,,,,,,,
katelyn,kay,,,,,,,,,,,,,,,
katelyn,kaye,,,,,,,,,,,,,,,
katherine,cassie,,,,,,,,,,,,,,,
katherine,cathy,,,,,,,,,,,,,,,
katherine,kate,,,,,,,,,,,,,,,
katherine,kathy,,,,,,,,,,,,,,,
katherine,katy,,,,,,,,,,,,,,,
katherine,kay,,,,,,,,,,,,,,,
katherine,kaye,,,,,,,,,,,,,,,
katherine,kit,,,,,,,,,,,,,,,
katherine,kittie,,,,,,,,,,,,,,,
katherine,lena,,,,,,,,,,,,,,,
katherine,trina,,,,,,,,,,,,,,,
kathleen,cassie,,,,,,,,,,,,,,,
kathleen,cathy,,,,,,,,,,,,,,,
kathleen,kathy,,,,,,,,,,,,,,,
kathleen,kathy,,,,,,,,,,,,,,,
kathleen,katy,,,,,,,,,,,,,,,
kathleen,kay,,,,,,,,,,,,,,,
kathleen,kit,,,,,,,,,,,,,,,
kathleen,kittie,,,,,,,,,,,,,,,
kathleen,lena,,,,,,,,,,,,,,,
kathleen,trina,,,,,,,,,,,,,,,
kathryn,kathy,,,,,,,,,,,,,,,
kendall,ken,,,,,,,,,,,,,,,
kendall,kenny,,,,,,,,,,,,,,,
kenneth,ken,,,,,,,,,,,,,,,
kenneth,kendrick,,,,,,,,,,,,,,,
kenneth,kenny,,,,,,,,,,,,,,,
kent,ken,,,,,,,,,,,,,,,
kent,kendrick,,,,,,,,,,,,,,,
kent,kenny,,,,,,,,,,,,,,,
keziah,kizza,,,,,,,,,,,,,,,
keziah,kizzie,,,,,,,,,,,,,,,
kimberley,kim,,,,,,,,,,,,,,,
kimberly,kim,,,,,,,,,,,,,,,
kingsley,king,,,,,,,,,,,,,,,
kingston,king,,,,,,,,,,,,,,,
kristen,chris,,,,,,,,,,,,,,,
kristin,chris,,,,,,,,,,,,,,,
kristine,chris,,,,,,,,,,,,,,,
kristine,christy,,,,,,,,,,,,,,,
kristine,crissy,,,,,,,,,,,,,,,
kristine,kris,,,,,,,,,,,,,,,
kristine,kristy,,,,,,,,,,,,,,,
kristine,tina,,,,,,,,,,,,,,,
kristy,chris,,,,,,,,,,,,,,,
lafayette,fate,,,,,,,,,,,,,,,
lafayette,laffie,,,,,,,,,,,,,,,
lamont,monty,,,,,,,,,,,,,,,
laurence,larry,,,,,,,,,,,,,,,
laurence,lon,,,,,,,,,,,,,,,
laurence,lonny,,,,,,,,,,,,,,,
laurence,lorne,,,,,,,,,,,,,,,
laurence,lorry,,,,,,,,,,,,,,,
lavina,ina,,,,,,,,,,,,,,,
lavina,vina,,,,,,,,,,,,,,,
lavina,viney,,,,,,,,,,,,,,,
lavinia,ina,,,,,,,,,,,,,,,
lavinia,vina,,,,,,,,,,,,,,,
lavinia,viney,,,,,,,,,,,,,,,
lawrence,larry,,,,,,,,,,,,,,,
lawrence,lon,,,,,,,,,,,,,,,
lawrence,lonny,,,,,,,,,,,,,,,
lawrence,lorne,,,,,,,,,,,,,,,
lawrence,lorry,,,,,,,,,,,,,,,
lemuel,lem,,,,,,,,,,,,,,,
lenora,lee,,,,,,,,,,,,,,,
lenora,nora,,,,,,,,,,,,,,,
leonard,len,,,,,,,,,,,,,,,
leonard,lenny,,,,,,,,,,,,,,,
leonard,leo,,,,,,,,,,,,,,,
leonard,leon,,,,,,,,,,,,,,,
leonard,lineau,,,,,,,,,,,,,,,
leroy,l.r.,,,,,,,,,,,,,,,
leroy,lee,,,,,,,,,,,,,,,
leroy,roy,,,,,,,,,,,,,,,
leslie,les,,,,,,,,,,,,,,,
lester,les,,,,,,,,,,,,,,,
letitia,lettice,,,,,,,,,,,,,,,
letitia,lettie,,,,,,,,,,,,,,,
letitia,tish,,,,,,,,,,,,,,,
letitia,titia,,,,,,,,,,,,,,,
levi,lee,,,,,,,,,,,,,,,
lidia,lyddy,,,,,,,,,,,,,,,
lillah,lil,,,,,,,,,,,,,,,
lillah,lilly,,,,,,,,,,,,,,,
lillah,lily,,,,,,,,,,,,,,,
lillah,lolly,,,,,,,,,,,,,,,
lillian,lil,,,,,,,,,,,,,,,
lillian,lilly,,,,,,,,,,,,,,,
lillian,lolly,,,,,,,,,,,,,,,
lincoln,link,,,,,,,,,,,,,,,
linda,lindy,,,,,,,,,,,,,,,
linda,lynn,,,,,,,,,,,,,,,
lisa,alice,,,,,,,,,,,,,,,
lisa,melissa,,,,,,,,,,,,,,,
lois,louise,,,,,,,,,,,,,,,
lorenzo,loren,,,,,,,,,,,,,,,
loretta,etta,,,,,,,,,,,,,,,
loretta,lorrie,,,,,,,,,,,,,,,
loretta,retta,,,,,,,,,,,,,,,
lorraine,lorrie,,,,,,,,,,,,,,,
louisa,eliza,,,,,,,,,,,,,,,
louisa,lois,,,,,,,,,,,,,,,
louisa,lou,,,,,,,,,,,,,,,
louise,eliza,,,,,,,,,,,,,,,
louise,lois,,,,,,,,,,,,,,,
louise,lou,,,,,,,,,,,,,,,
lucas,luke,,,,,,,,,,,,,,,
lucias,luke,,,,,,,,,,,,,,,
lucille,cille,,,,,,,,,,,,,,,
lucille,lou,,,,,,,,,,,,,,,
lucille,lu,,,,,,,,,,,,,,,
lucille,lucy,,,,,,,,,,,,,,,
lucinda,cindy,,,,,,,,,,,,,,,
lucinda,lou,,,,,,,,,,,,,,,
lucinda,lu,,,,,,,,,,,,,,,
lucinda,lucy,,,,,,,,,,,,,,,
luella,ella,,,,,,,,,,,,,,,
luella,lu,,,,,,,,,,,,,,,
luella,lula,,,,,,,,,,,,,,,
luther,luke,,,,,,,,,,,,,,,
lydia,lyddy,,,,,,,,,,,,,,,
lyndon,lindy,,,,,,,,,,,,,,,
lyndon,lynn,,,,,,,,,,,,,,,
madeline,lena,,,,,,,,,,,,,,,
madeline,maddy,,,,,,,,,,,,,,,
madeline,madge,,,,,,,,,,,,,,,
madeline,magda,,,,,,,,,,,,,,,
madeline,maggie,,,,,,,,,,,,,,,
magdelina,lena,,,,,,,,,,,,,,,
magdelina,madge,,,,,,,,,,,,,,,
magdelina,magda,,,,,,,,,,,,,,,
mahala,hallie,,,,,,,,,,,,,,,
marcus,mark,,,,,,,,,,,,,,,
margaret,daisy,,,,,,,,,,,,,,,
margaret,gretta,,,,,,,,,,,,,,,
margaret,madge,,,,,,,,,,,,,,,
margaret,maggie,,,,,,,,,,,,,,,
margaret,maggy,,,,,,,,,,,,,,,
margaret,marge,,,,,,,,,,,,,,,
margaret,margery,,,,,,,,,,,,,,,
margaret,margie,,,,,,,,,,,,,,,
margaret,margie,,,,,,,,,,,,,,,
margaret,margy,,,,,,,,,,,,,,,
margaret,meg,,,,,,,,,,,,,,,
margaret,midge,,,,,,,,,,,,,,,
margaret,peg,,,,,,,,,,,,,,,
margaret,peggy,,,,,,,,,,,,,,,
margaret,peggy,,,,,,,,,,,,,,,
margaret,rita,,,,,,,,,,,,,,,
margaretta,daisy,,,,,,,,,,,,,,,
margaretta,gretta,,,,,,,,,,,,,,,
margaretta,madge,,,,,,,,,,,,,,,
margaretta,maggie,,,,,,,,,,,,,,,
margaretta,marge,,,,,,,,,,,,,,,
margaretta,margery,,,,,,,,,,,,,,,
margaretta,margie,,,,,,,,,,,,,,,
margaretta,meg,,,,,,,,,,,,,,,
margaretta,midge,,,,,,,,,,,,,,,
margaretta,peg,,,,,,,,,,,,,,,
margaretta,peggy,,,,,,,,,,,,,,,
margaretta,rita,,,,,,,,,,,,,,,
marjorie,margie,,,,,,,,,,,,,,,
marjorie,margy,,,,,,,,,,,,,,,
martha,marty,,,,,,,,,,,,,,,
martha,mat,,,,,,,,,,,,,,,
martha,mattie,,,,,,,,,,,,,,,
martha,patsy,,,,,,,,,,,,,,,
martha,patty,,,,,,,,,,,,,,,
martin,marty,,,,,,,,,,,,,,,
martina,tina,,,,,,,,,,,,,,,
marvin,marv,,,,,,,,,,,,,,,
mary,mae,,,,,,,,,,,,,,,
mary,mamie,,,,,,,,,,,,,,,
mary,mitzi,,,,,,,,,,,,,,,
mary,molly,,,,,,,,,,,,,,,
mary,polly,,,,,,,,,,,,,,,
matilda,matty,,,,,,,,,,,,,,,
matilda,maud,,,,,,,,,,,,,,,
matilda,tilly,,,,,,,,,,,,,,,
matthew,matt,,,,,,,,,,,,,,,
matthew,mattie,,,,,,,,,,,,,,,
matthew,matty,,,,,,,,,,,,,,,
matthew,thias,,,,,,,,,,,,,,,
matthew,thys,,,,,,,,,,,,,,,
matthias,matt,,,,,,,,,,,,,,,
matthias,thias,,,,,,,,,,,,,,,
matthias,thys,,,,,,,,,,,,,,,
maurice,morey,,,,,,,,,,,,,,,
mehitabel,hetty,,,,,,,,,,,,,,,
mehitabel,hitty,,,,,,,,,,,,,,,
mehitabel,mabel,,,,,,,,,,,,,,,
mehitabel,mitty,,,,,,,,,,,,,,,
melinda,linda,,,,,,,,,,,,,,,
melinda,lindy,,,,,,,,,,,,,,,
melinda,lindy,,,,,,,,,,,,,,,
melinda,lynn,,,,,,,,,,,,,,,
melinda,mel,,,,,,,,,,,,,,,
melinda,mindy,,,,,,,,,,,,,,,
melissa,lisa,,,,,,,,,,,,,,,
melissa,lissa,,,,,,,,,,,,,,,
melissa,mel,,,,,,,,,,,,,,,
melissa,milly,,,,,,,,,,,,,,,
melissa,missy,,,,,,,,,,,,,,,
mervyn,merv,,,,,,,,,,,,,,,
michael,micah,,,,,,,,,,,,,,,
michael,mick,,,,,,,,,,,,,,,
michael,micky,,,,,,,,,,,,,,,
michael,mike,,,,,,,,,,,,,,,
michelle,mickey,,,,,,,,,,,,,,,
mildred,milly,,,,,,,,,,,,,,,
millicent,milly,,,,,,,,,,,,,,,
millicent,missy,,,,,,,,,,,,,,,
minerva,minnie,,,,,,,,,,,,,,,
miranda,mandy,,,,,,,,,,,,,,,
miranda,mira,,,,,,,,,,,,,,,
miranda,randy,,,,,,,,,,,,,,,
miriam,mimi,,,,,,,,,,,,,,,
miriam,mitzi,,,,,,,,,,,,,,,
mitchell,mitch,,,,,,,,,,,,,,,
montgomery,gum,,,,,,,,,,,,,,,
montgomery,monty,,,,,,,,,,,,,,,
morris,morey,,,,,,,,,,,,,,,
nancy,ann,,,,,,,,,,,,,,,
nancy,nan,,,,,,,,,,,,,,,
nancy,nan,,,,,,,,,,,,,,,
napoleon,leon,,,,,,,,,,,,,,,
napoleon,nap,,,,,,,,,,,,,,,
napoleon,nappy,,,,,,,,,,,,,,,
natalie,natty,,,,,,,,,,,,,,,
natalie,nettie,,,,,,,,,,,,,,,
nathan,nat,,,,,,,,,,,,,,,
nathan,nate,,,,,,,,,,,,,,,
nathaniel,nat,,,,,,,,,,,,,,,
nathaniel,nate,,,,,,,,,,,,,,,
nathaniel,nathan,,,,,,,,,,,,,,,
nathaniel,natty,,,,,,,,,,,,,,,
nathaniel,than,,,,,,,,,,,,,,,
nicholas,claas,,,,,,,,,,,,,,,
nicholas,claes,,,,,,,,,,,,,,,
nicholas,nick,,,,,,,,,,,,,,,
norbert,bert,,,,,,,,,,,,,,,
norbert,norby,,,,,,,,,,,,,,,
obadiah,diah,,,,,,,,,,,,,,,
obadiah,dyer,,,,,,,,,,,,,,,
obadiah,obed,,,,,,,,,,,,,,,
obadiah,obie,,,,,,,,,,,,,,,
olive,livia,,,,,,,,,,,,,,,
olive,nollie,,,,,,,,,,,,,,,
olive,ollie,,,,,,,,,,,,,,,
oliver,ollie,,,,,,,,,,,,,,,
olivia,livia,,,,,,,,,,,,,,,
olivia,nollie,,,,,,,,,,,,,,,
olivia,ollie,,,,,,,,,,,,,,,
oswald,ossy,,,,,,,,,,,,,,,
oswald,ozzy,,,,,,,,,,,,,,,
oswald,waldo,,,,,,,,,,,,,,,
pamela,pam,,,,,,,,,,,,,,,
parmelia,amelia,,,,,,,,,,,,,,,
parmelia,melia,,,,,,,,,,,,,,,
parmelia,milly,,,,,,,,,,,,,,,
patience,pat,,,,,,,,,,,,,,,
patience,patty,,,,,,,,,,,,,,,
patricia,pat,,,,,,,,,,,,,,,
patricia,patsy,,,,,,,,,,,,,,,
patricia,patty,,,,,,,,,,,,,,,
patricia,tricia,,,,,,,,,,,,,,,
patrick,paddy,,,,,,,,,,,,,,,
patrick,pat,,,,,,,,,,,,,,,
patrick,pate,,,,,,,,,,,,,,,
patrick,patsy,,,,,,,,,,,,,,,
patrick,peter,,,,,,,,,,,,,,,
paula,lina,,,,,,,,,,,,,,,
paula,polly,,,,,,,,,,,,,,,
paulina,lina,,,,,,,,,,,,,,,
paulina,polly,,,,,,,,,,,,,,,
pelegrine,perry,,,,,,,,,,,,,,,
penelope,penny,,,,,,,,,,,,,,,
percival,percy,,,,,,,,,,,,,,,
peter,pate,,,,,,,,,,,,,,,
peter,pete,,,,,,,,,,,,,,,
peter,pete,,,,,,,,,,,,,,,
peter,pete,,,,,,,,,,,,,,,
philetus,leet,,,,,,,,,,,,,,,
philetus,phil,,,,,,,,,,,,,,,
philinda,linda,,,,,,,,,,,,,,,
philinda,lindy,,,,,,,,,,,,,,,
philinda,lynn,,,,,,,,,,,,,,,
philip,phil,,,,,,,,,,,,,,,
phillip,phil,,,,,,,,,,,,,,,
phillip,phil,,,,,,,,,,,,,,,
prescott,pres,,,,,,,,,,,,,,,
prescott,scott,,,,,,,,,,,,,,,
prescott,scotty,,,,,,,,,,,,,,,
priscilla,cilla,,,,,,,,,,,,,,,
priscilla,cissy,,,,,,,,,,,,,,,
priscilla,prissy,,,,,,,,,,,,,,,
prudence,prudy,,,,,,,,,,,,,,,
prudence,prue,,,,,,,,,,,,,,,
rachel,shelly,,,,,,,,,,,,,,,
rafaela,rafa,,,,,,,,,,,,,,,
randolph,dolph,,,,,,,,,,,,,,,
randolph,randy,,,,,,,,,,,,,,,
raphael,ralph,,,,,,,,,,,,,,,
raymond,ray,,,,,,,,,,,,,,,
raymond,ray,,,,,,,,,,,,,,,
raymond,ray,,,,,,,,,,,,,,,
rebecca,becca,,,,,,,,,,,,,,,
rebecca,beck,,,,,,,,,,,,,,,
rebecca,becky,,,,,,,,,,,,,,,
rebecca,reba,,,,,,,,,,,,,,,
regina,gina,,,,,,,,,,,,,,,
regina,reggie,,,,,,,,,,,,,,,
reginald,naldo,,,,,,,,,,,,,,,
reginald,reg,,,,,,,,,,,,,,,
reginald,reggie,,,,,,,,,,,,,,,
reginald,renny,,,,,,,,,,,,,,,
relief,leafa,,,,,,,,,,,,,,,
reuben,rube,,,,,,,,,,,,,,,
ricardo,rick,,,,,,,,,,,,,,,
ricardo,ricky,,,,,,,,,,,,,,,
richard,dick,,,,,,,,,,,,,,,
richard,dickie,,,,,,,,,,,,,,,
richard,dickon,,,,,,,,,,,,,,,
richard,dicky,,,,,,,,,,,,,,,
richard,rich,,,,,,,,,,,,,,,
richard,rick,,,,,,,,,,,,,,,
richard,rick,,,,,,,,,,,,,,,
richard,rick,,,,,,,,,,,,,,,
richard,ricky,,,,,,,,,,,,,,,
richard,ricky,,,,,,,,,,,,,,,
robert,bob,,,,,,,,,,,,,,,
robert,bobby,,,,,,,,,,,,,,,
robert,dob,,,,,,,,,,,,,,,
robert,dobbin,,,,,,,,,,,,,,,
robert,hob,,,,,,,,,,,,,,,
robert,hobkin,,,,,,,,,,,,,,,
robert,rob,,,,,,,,,,,,,,,
robert,rob,,,,,,,,,,,,,,,
roberta,bert,,,,,,,,,,,,,,,
roberta,bertie,,,,,,,,,,,,,,,
roberta,birdie,,,,,,,,,,,,,,,
roberta,bobbie,,,,,,,,,,,,,,,
roberta,bobbie,,,,,,,,,,,,,,,
roberta,robbie,,,,,,,,,,,,,,,
rodger,bobby,,,,,,,,,,,,,,,
rodger,hodge,,,,,,,,,,,,,,,
rodger,robby,,,,,,,,,,,,,,,
rodger,robin,,,,,,,,,,,,,,,
rodger,rod,,,,,,,,,,,,,,,
rodger,roge,,,,,,,,,,,,,,,
rodger,rupert,,,,,,,,,,,,,,,
roger,bobby,,,,,,,,,,,,,,,
roger,hodge,,,,,,,,,,,,,,,
roger,robby,,,,,,,,,,,,,,,
roger,robin,,,,,,,,,,,,,,,
roger,rod,,,,,,,,,,,,,,,
roger,roge,,,,,,,,,,,,,,,
roger,rupert,,,,,,,,,,,,,,,
roland,lanny,,,,,,,,,,,,,,,
roland,orlando,,,,,,,,,,,,,,,
roland,rollo,,,,,,,,,,,,,,,
roland,rolly,,,,,,,,,,,,,,,
ronald,naldo,,,,,,,,,,,,,,,
ronald,ron,,,,,,,,,,,,,,,
ronald,ron,,,,,,,,,,,,,,,
ronald,ron,,,,,,,,,,,,,,,
ronald,ronny,,,,,,,,,,,,,,,
ronald,ronny,,,,,,,,,,,,,,,
ronald,ronny,,,,,,,,,,,,,,,
rosabel,belle,,,,,,,,,,,,,,,
rosabel,rosa,,,,,,,,,,,,,,,
rosabel,rose,,,,,,,,,,,,,,,
rosabel,roz,,,,,,,,,,,,,,,
rosabella,belle,,,,,,,,,,,,,,,
rosabella,rosa,,,,,,,,,,,,,,,
rosabella,rose,,,,,,,,,,,,,,,
rosabella,roz,,,,,,,,,,,,,,,
rosalinda,linda,,,,,,,,,,,,,,,
rosalinda,rosa,,,,,,,,,,,,,,,
rosalinda,rose,,,,,,,,,,,,,,,
rosalinda,roz,,,,,,,,,,,,,,,
rosalyn,linda,,,,,,,,,,,,,,,
rosalyn,rosa,,,,,,,,,,,,,,,
rosalyn,rose,,,,,,,,,,,,,,,
rosalyn,roz,,,,,,,,,,,,,,,
roseann,ann,,,,,,,,,,,,,,,
roseann,rose,,,,,,,,,,,,,,,
roseann,rosie,,,,,,,,,,,,,,,
roseann,roz,,,,,,,,,,,,,,,
roseanna,ann,,,,,,,,,,,,,,,
roseanna,rose,,,,,,,,,,,,,,,
roseanna,rosie,,,,,,,,,,,,,,,
roseanna,roz,,,,,,,,,,,,,,,
roseanne,ann,,,,,,,,,,,,,,,
roxanna,ann,,,,,,,,,,,,,,,
roxanna,rose,,,,,,,,,,,,,,,
roxanna,roxie,,,,,,,,,,,,,,,
roxanne,ann,,,,,,,,,,,,,,,
roxanne,rose,,,,,,,,,,,,,,,
roxanne,roxie,,,,,,,,,,,,,,,
rudolph,dolph,,,,,,,,,,,,,,,
rudolph,olph,,,,,,,,,,,,,,,
rudolph,rolf,,,,,,,,,,,,,,,
rudolph,rudy,,,,,,,,,,,,,,,
rudolphus,dolph,,,,,,,,,,,,,,,
rudolphus,olph,,,,,,,,,,,,,,,
rudolphus,rolf,,,,,,,,,,,,,,,
rudolphus,rudy,,,,,,,,,,,,,,,
russell,russ,,,,,,,,,,,,,,,
russell,russ,,,,,,,,,,,,,,,
russell,rusty,,,,,,,,,,,,,,,
sabrina,brina,,,,,,,,,,,,,,,
samuel,sam,,,,,,,,,,,,,,,
samuel,sam,,,,,,,,,,,,,,,
samuel,sammy,,,,,,,,,,,,,,,
samuel,sammy,,,,,,,,,,,,,,,
sandra,cassandra,,,,,,,,,,,,,,,
sandra,sandy,,,,,,,,,,,,,,,
sarah,sadie,,,,,,,,,,,,,,,
sarah,sally,,,,,,,,,,,,,,,
serena,rena,,,,,,,,,,,,,,,
seymour,morey,,,,,,,,,,,,,,,
seymour,see,,,,,,,,,,,,,,,
shelton,shel,,,,,,,,,,,,,,,
shelton,shelly,,,,,,,,,,,,,,,
shelton,tony,,,,,,,,,,,,,,,
sheridan,dan,,,,,,,,,,,,,,,
sheridan,danny,,,,,,,,,,,,,,,
sheridan,sher,,,,,,,,,,,,,,,
shirley,lee,,,,,,,,,,,,,,,
shirley,sherry,,,,,,,,,,,,,,,
shirley,shirl,,,,,,,,,,,,,,,
sidney,sid,,,,,,,,,,,,,,,
sidney,syd,,,,,,,,,,,,,,,
silas,si,,,,,,,,,,,,,,,
simeon,si,,,,,,,,,,,,,,,
simeon,sion,,,,,,,,,,,,,,,
simon,si,,,,,,,,,,,,,,,
simon,sion,,,,,,,,,,,,,,,
smith,smitty,,,,,,,,,,,,,,,
solomon,sal,,,,,,,,,,,,,,,
solomon,salmon,,,,,,,,,,,,,,,
solomon,saul,,,,,,,,,,,,,,,
solomon,sol,,,,,,,,,,,,,,,
solomon,solly,,,,,,,,,,,,,,,
solomon,zolly,,,,,,,,,,,,,,,
sophia,sophie,,,,,,,,,,,,,,,
stephan,steve,,,,,,,,,,,,,,,
stephen,steph,,,,,,,,,,,,,,,
stephen,steve,,,,,,,,,,,,,,,
steven,steph,,,,,,,,,,,,,,,
steven,steve,,,,,,,,,,,,,,,
stuart,stu,,,,,,,,,,,,,,,
submit,mitty,,,,,,,,,,,,,,,
sullivan,sully,,,,,,,,,,,,,,,
sullivan,van,,,,,,,,,,,,,,,
susan,hannah,,,,,,,,,,,,,,,
susan,sue,,,,,,,,,,,,,,,
susan,sukey,,,,,,,,,,,,,,,
susan,susie,,,,,,,,,,,,,,,
susan,suzie,,,,,,,,,,,,,,,
susannah,hannah,,,,,,,,,,,,,,,
susannah,sue,,,,,,,,,,,,,,,
susannah,sukey,,,,,,,,,,,,,,,
susannah,susie,,,,,,,,,,,,,,,
sylvester,si,,,,,,,,,,,,,,,
sylvester,sly,,,,,,,,,,,,,,,
sylvester,sy,,,,,,,,,,,,,,,
sylvester,syl,,,,,,,,,,,,,,,
sylvester,vessie,,,,,,,,,,,,,,,
sylvester,vester,,,,,,,,,,,,,,,
sylvester,vet,,,,,,,,,,,,,,,
tabitha,tabby,,,,,,,,,,,,,,,
terence,terry,,,,,,,,,,,,,,,
teresa,terry,,,,,,,,,,,,,,,
thaddeus,thad,,,,,,,,,,,,,,,
theodore,ted,,,,,,,,,,,,,,,
theodore,ted,,,,,,,,,,,,,,,
theodore,teddy,,,,,,,,,,,,,,,
theodore,teddy,,,,,,,,,,,,,,,
theodore,theo,,,,,,,,,,,,,,,
theresa,terry,,,,,,,,,,,,,,,
theresa,tess,,,,,,,,,,,,,,,
theresa,tessa,,,,,,,,,,,,,,,
theresa,tessie,,,,,,,,,,,,,,,
theresa,thirza,,,,,,,,,,,,,,,
theresa,thursa,,,,,,,,,,,,,,,
theresa,tracy,,,,,,,,,,,,,,,
thom,tom,,,,,,,,,,,,,,,
thom,tommy,,,,,,,,,,,,,,,
thomas,thom,,,,,,,,,,,,,,,
thomas,thom,,,,,,,,,,,,,,,
thomas,tom,,,,,,,,,,,,,,,
thomas,tom,,,,,,,,,,,,,,,
thomas,tom,,,,,,,,,,,,,,,
thomas,tommy,,,,,,,,,,,,,,,
thomas,tommy,,,,,,,,,,,,,,,
thomas,tommy,,,,,,,,,,,,,,,
timothy,tim,,,,,,,,,,,,,,,
timothy,tim,,,,,,,,,,,,,,,
timothy,tim,,,,,,,,,,,,,,,
timothy,timmy,,,,,,,,,,,,,,,
timothy,timmy,,,,,,,,,,,,,,,
timothy,timmy,,,,,,,,,,,,,,,
tobias,bias,,,,,,,,,,,,,,,
tobias,toby,,,,,,,,,,,,,,,
tryphena,phena,,,,,,,,,,,,,,,
uriah,riah,,,,,,,,,,,,,,,
valentine,felty,,,,,,,,,,,,,,,
valeri,val,,,,,,,,,,,,,,,
valerie,val,,,,,,,,,,,,,,,
valerie,val,,,,,,,,,,,,,,,
valerie,val,,,,,,,,,,,,,,,
vanessa,essa,,,,,,,,,,,,,,,
vanessa,nessa,,,,,,,,,,,,,,,
vanessa,vanna,,,,,,,,,,,,,,,
veronica,franky,,,,,,,,,,,,,,,
veronica,frony,,,,,,,,,,,,,,,
veronica,ron,,,,,,,,,,,,,,,
veronica,ronie,,,,,,,,,,,,,,,
veronica,ronna,,,,,,,,,,,,,,,
veronica,ronnie,,,,,,,,,,,,,,,
veronica,ronnie,,,,,,,,,,,,,,,
veronica,vonnie,,,,,,,,,,,,,,,
victor,vic,,,,,,,,,,,,,,,
victoria,torie,,,,,,,,,,,,,,,
victoria,tory,,,,,,,,,,,,,,,
victoria,vic,,,,,,,,,,,,,,,
victoria,vicki,,,,,,,,,,,,,,,
victoria,vicky,,,,,,,,,,,,,,,
vincent,vic,,,,,,,,,,,,,,,
vincent,vin,,,,,,,,,,,,,,,
vincent,vince,,,,,,,,,,,,,,,
vincent,vinnie,,,,,,,,,,,,,,,
vincent,vinny,,,,,,,,,,,,,,,
vincenzo,vic,,,,,,,,,,,,,,,
vincenzo,vin,,,,,,,,,,,,,,,
vincenzo,vinnie,,,,,,,,,,,,,,,
vincenzo,vinny,,,,,,,,,,,,,,,
vinson,vinny,,,,,,,,,,,,,,,
virginia,ginger,,,,,,,,,,,,,,,
virginia,ginny,,,,,,,,,,,,,,,
virginia,jane,,,,,,,,,,,,,,,
virginia,jennie,,,,,,,,,,,,,,,
virginia,virgy,,,,,,,,,,,,,,,
wallace,wally,,,,,,,,,,,,,,,
walter,wally,,,,,,,,,,,,,,,
walter,walt,,,,,,,,,,,,,,,
washington,wash,,,,,,,,,,,,,,,
wilber,bert,,,,,,,,,,,,,,,
wilber,will,,,,,,,,,,,,,,,
wilbur,willie,,,,,,,,,,,,,,,
wilbur,willy,,,,,,,,,,,,,,,
wilfred,fred,,,,,,,,,,,,,,,
wilfred,will,,,,,,,,,,,,,,,
wilfred,willie,,,,,,,,,,,,,,,
wilhelmina,mina,,,,,,,,,,,,,,,
wilhelmina,minnie,,,,,,,,,,,,,,,
wilhelmina,willie,,,,,,,,,,,,,,,
wilhelmina,wilma,,,,,,,,,,,,,,,
will,fred,,,,,,,,,,,,,,,
william,bela,,,,,,,,,,,,,,,
william,bell,,,,,,,,,,,,,,,
william,bill,,,,,,,,,,,,,,,
william,billy,,,,,,,,,,,,,,,
william,will,,,,,,,,,,,,,,,
william,willie,,,,,,,,,,,,,,,
william,willy,,,,,,,,,,,,,,,
willie,fred,,,,,,,,,,,,,,,
wilson,will,,,,,,,,,,,,,,,
wilson,willie,,,,,,,,,,,,,,,
wilson,willy,,,,,,,,,,,,,,,
winfield,field,,,,,,,,,,,,,,,
winfield,win,,,,,,,,,,,,,,,
winfield,winny,,,,,,,,,,,,,,,
winifred,freddie,,,,,,,,,,,,,,,
winifred,winnet,,,,,,,,,,,,,,,
winifred,winnie,,,,,,,,,,,,,,,
winnifred,fred,,,,,,,,,,,,,,,
winnifred,freddie,,,,,,,,,,,,,,,
winnifred,freddy,,,,,,,,,,,,,,,
winnifred,winnie,,,,,,,,,,,,,,,
winnifred,winny,,,,,,,,,,,,,,,
woodrow,drew,,,,,,,,,,,,,,,
woodrow,wood,,,,,,,,,,,,,,,
woodrow,woody,,,,,,,,,,,,,,,
yvonne,vonna,,,,,,,,,,,,,,,
zachariah,zach,,,,,,,,,,,,,,,
zachariah,zachy,,,,,,,,,,,,,,,
